index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
ed17713ef70f68fe55d7e43c12691b70,2026-07-02T17:30:00Z,Heat Wave,heetste dag,www.nrc.nl,nl,0.9,"Der Klimawandel ist der Tour de France dicht auf den Fersen. Radfahren in der Hitze: In den letzten fünfzig Jahren begannen die Tour-Etappen oft an den heißesten Tagen, wie Klimaforscher herausfanden. Dieses Jahr wird es glühend heiß. Ist die Tour zukunftssicher?",Klimaatverandering zit Tour de France op de hielen,"Fietsen in de hitte: De afgelopen vijftig jaar ontsprongen de Touretappes vaak nét de heetste dagen, zagen klimaatwetenschappers. Dit jaar wordt het bloedheet. Is de Tour toekomstbestendig?","Climate change is hot on the heels of the Tour de France. Cycling in the heat: Over the past fifty years, the Tour stages often started on the hottest days, climate scientists saw. This year it will be scorching hot. Is the Tour future-proof?","Mutatio climatis calida in passibus Tour de France. Revolutio in aestu: Super praeteritum quinquaginta annos, Gradus Tornacense in calidissimis diebus saepe inceperunt, physici climatis viderunt. Hoc anno aestus erit. Estne Peregrinatio futurae probationis?",https://www.nrc.nl/nieuws/2026/07/02/klimaatverandering-zit-tour-de-france-op-de-hielen-a4931037,https://images.nrc.nl/PhasOa-y3py3VKKvAA0JKYYayHE=/1200x627/smart/filters:no_upscale()/s3/static.nrc.nl/wp-content/uploads/2026/07/01175417/020726SPO_2031784009_3.jpg,,"Het belooft een heet begin van de Tour de France te worden dit weekend, bloedheet zelfs. Naar verwachting komt het kwik ruim boven de dertig graden uit als de renners zaterdag aan de start in Barcelo… [+11792 chars]",,2026-07-04 04:22:20+00:00,random,,,
28032ebea021c23f607c7af45ed6eb42,2026-07-03T14:35:12Z,Precipitation,weerfront,www.vrt.be,nl,0.9,"Potenzieller Supertaifun nähert sich US-Inseln im Pazifischen Ozean. Auf den amerikanischen Inseln Guam und den Nördlichen Marianen bereiten sich die Bewohner auf den Durchzug einer Wetterfront vor, die sich zu einem Supertaifun entwickeln könnte. Das Joint Typhoon Warning Center (JTWC), das gemeinsame Kommando Amerikas, warnt davor ...",Potentiële supertyfoon nadert Amerikaanse eilanden in Stille Oceaan,"Op de Amerikaanse eilanden Guam en de Noordelijke Marianen maken inwoners zich op voor de doortocht van een weerfront dat mogelijk uitgroeit tot een supertyfoon. Daarvoor waarschuwt de Joint Typhoon Warning Center (JTWC), het gezamenlijke commando van de Amer…","Potential super typhoon approaches US islands in Pacific Ocean. On the American islands of Guam and the Northern Mariana Islands, residents are preparing for the passage of a weather front that may develop into a super typhoon. The Joint Typhoon Warning Center (JTWC), the joint command of the Americas, warns about this...","Potentia super typhonium insulas US in Oceano Pacifico appropinquat. In insulis Americanis Guam et insulis Mariana septentrionalibus habitant praeparant transitum tempestatis anterius, qui in typhonium eximium potest evolvere. Articulus Typhoon Admonitio Centre (JTWC), commune mandatum Americae, de hoc monet...",https://www.vrt.be/vrtnws/nl/2026/07/03/supertyfoon-amerikaanse-eilanden/,https://images.vrt.be/vrtnws_share/2026/07/03/56f370a3-1d9c-4999-9177-0e75444f9010.jpg,,Op de Amerikaanse eilanden Guam en de Noordelijke Marianen maken inwoners zich op voor de doortocht van een weerfront dat mogelijk uitgroeit tot een supertyfoon. Daarvoor waarschuwt de Joint Typhoon … [+1600 chars],,2026-07-06 04:54:40+00:00,random,,,
42b964a265af0fba9f60c682a1b7e76b,2026-07-03T11:03:28Z,Heat Wave,hitte,www.marketingfacts.nl,nl,0.9,"Im Gespräch im Radio: Wahl in Zeiten der Knappheit, Cannes, Hitze und die Zukunft von WhatsApp. Letzte Woche war ich erneut als Tischgast bei New Business Radio, wo wir über einen recht vielfältigen Themenmix sprachen.","In gesprek op de radio: kiezen in tijden van schaarste, Cannes, hitte en de toekomst van WhatsApp","Afgelopen week schoof ik opnieuw aan als tafelgast bij New Business Radio, waar we spraken over een nogal uiteenlopende mix van onderwerpen.","In conversation on the radio: choosing in times of scarcity, Cannes, heat and the future of WhatsApp. Last week I again joined New Business Radio as a table guest, where we talked about a rather diverse mix of topics.","In colloquio de radiophonicis: eligens in tempore inopiae, Cannes, aestus et futurum whatsapp. Ultima septimana iterum coniunxi Radiophonicum Negotium Novum tamquam mensam hospitem, ubi de mixtura potius diversorum argumentorum locuti sumus.",https://www.marketingfacts.nl/berichten/in-gesprek-op-de-radio-kiezen-in-tijden-van-schaarste-cannes-hitte-en-de-toekomst-van-whatsapp/,https://www.marketingfacts.nl/wp-content/uploads/2026/07/NBR-LIVE_-2-7-2026-aspect-ratio-943-471.5.jpg,,Tijdens mijn eigen bijdrage blikten we eerst terug op het Cannes Lions International Festival of Creativity. Waar natuurlijk ook AI dit jaar nadrukkelijk aanwezig was. Waar sommige creatieven zich zo… [+2128 chars],,2026-07-06 17:59:01+00:00,random,,,
d7ff8c7e5c9b9174b30ab62f739d498d,2026-07-03T16:37:12Z,Heat Wave,hitte,www.tvl.be,nl,0.9,"Peltse sagt über verheerende Waldbrände im Süden Frankreichs aus. Im Süden Europas hält die extreme Hitze an. In der Nähe von Perpignan in Südfrankreich sind schwere Waldbrände ausgebrochen. Mittlerweile sind dort bereits drei Campingplätze völlig zerstört. Es handelt sich um 256 Bungalows, die in Flammen aufgingen. Ungefähr 3.000 ich…",Peltse getuigt over verwoestende bosbranden in Zuid-Frankrijk,"De extreme hitte houdt aan in het zuiden van Europa. Nabij Perpignan, in Zuid-Frankrijk, zijn grote bosbranden uitgebroken. Intussen zijn daar al drie campings volledig verwoest. Het zou gaan om 256 bungalows die in de vlammen zijn opgegaan. Ongeveer 3.000 me…","Peltse testifies about devastating forest fires in the south of France. The extreme heat continues in the south of Europe. Major forest fires have broken out near Perpignan, in southern France. In the meantime, three campsites there have already been completely destroyed. It concerns 256 bungalows that went up in flames. About 3,000 me…",De vastatione silvarum incendia in Gallia australi Peltse testatur. Calor extremus pergit in Europa australi. Maiores silvae ignes prope Perpinianum in Gallia australi eruperunt. Interim trina ibi campsita penitus sunt deleta. Interest 256 bungalows ascendentes in flammas. Circiter 3000 me…,https://www.tvl.be/nieuws/peltse-getuigt-over-verwoestende-bosbranden-in-zuid-frankrijk-181766,https://shared.tvl.be/ext/tvl/w1200/20260703-001-1263.jpg?t=1783100273,,"De extreme hitte houdt aan in het zuiden van Europa. Nabij Perpignan, in Zuid-Frankrijk, zijn grote bosbranden uitgebroken. Intussen zijn daar al drie campings volledig verwoest. Het zou gaan om 256 … [+786 chars]",,2026-07-06 17:59:01+00:00,random,,,
82093b8651202a6a0a2fd21112f586d7,2026-07-04T05:28:00Z,Heat Wave,hitte,newsmonkey.be,nl,0.9,"Der Wasserverbrauch in Flandern erreicht während der Hitzewelle den höchsten Stand seit fünf Jahren. Kurz gesagt: Aufgrund der jüngsten Hitzewelle stieg der Leitungswasserverbrauch in Flandern am Freitag, den 26. Juni, auf den höchsten Stand seit fünf Jahren. Die Daten des Wasserversorgungslageindikators zeigten, dass der Verbrauch an diesem Tag 1.351.622 m³ Bett betrug…",Waterverbruik in Vlaanderen bereikt hoogste niveau in vijf jaar tijdens hittegolf,In het kort Door de recente hittegolf schoot het leidingwaterverbruik in Vlaanderen op vrijdag 26 juni omhoog naar het hoogste niveau in vijf jaar. Uit gegevens van de indicator voor de watervoorzieningssituatie bleek dat het verbruik die dag 1.351.622 m³ bed…,"Water consumption in Flanders reaches highest level in five years during heat wave. In short Due to the recent heat wave, tap water consumption in Flanders shot up to the highest level in five years on Friday 26 June. Data from the water supply situation indicator showed that consumption that day was 1,351,622 m³ bed…","Aqua consummatio in Flandria summum gradum per quinquennium in unda aestus attingit. In brevi Ob recentem aestum fluctum, aquae sonum consumptio in Flandria ad summum gradum exortum est die Veneris 26 mensis Iunii anno quinto. Data ex copia aquae situ indicato ostendit consumptionem illo die esse 1,351,622 m³ cubitum.",https://newsmonkey.be/waterverbruik-in-vlaanderen-bereikt-hoogste-niveau-in-vijf-jaar-tijdens-hittegolf/,https://media.newsmonkey.be/2026/05/anderson-rian-klwak-FdEiA-unsplash-scaled.jpg,,"In het kort
<ul><li>Vlaanderen heeft tijdens de recente hittegolf een vijfjarig record bereikt voor het gebruik van leidingwater.</li><li>De voorraad blijft stabiel, ondanks de ongekende stijging va… [+1785 chars]",,2026-07-06 17:59:01+00:00,random,,,
413c790edaf0e434a193420169129add,2026-07-04T09:32:17Z,Heat Wave,hitte,www.vrt.be,nl,0.9,Extreme Hitze stört US-Nationalfeiertag: Parade in Washington D.C. abgesagt. Die jährliche Parade zum Unabhängigkeitstag in der amerikanischen Hauptstadt Washington D.C. wurde wegen der extremen Hitze abgesagt. Heute werden Temperaturen über 40 Grad erwartet. Auch weitere Veranstaltungen im Zusammenhang mit dem 4. Juli und dem 250-Jahr-Jubiläum...,Extreme hitte doorkruist Amerikaanse nationale feestdag: parade in Washington D.C. afgelast,In de Amerikaanse hoofdstad Washington D.C. is de jaarlijkse Independence Day-parade afgelast door de extreme hitte. Er worden vandaag temperaturen boven de 40 graden verwacht. Ook andere evenementen naar aanleiding van de 4th of July en het 250-jarige bestaa…,Extreme heat disrupts US national holiday: parade in Washington D.C. canceled. The annual Independence Day parade in the American capital Washington D.C. has been canceled due to the extreme heat. Temperatures above 40 degrees are expected today. Also other events in connection with the 4th of July and the 250th anniversary...,Extremus calor ferias nationales US dissolvit: pompa in Washington D.C. instat. Annua pompa diei independentiae in capitali Americano Washington D.C. ob nimium calorem remissum est. Temperaturae supra 40 gradus hodie exspectantur. Alia quoque eventa in nexu cum quarto Iulij et CCL anniversario anno...,https://www.vrt.be/vrtnws/nl/2026/07/04/verenigde-staten-hitte-dwarsboomt-vieringen-250-jaar/,https://images.vrt.be/vrtnws_share/2026/07/04/7962f217-db40-4b8d-bf73-7234123d5c6c.jpg,,"De grote vuurwerkshow in Washington D.C. gaat naar verluidt wel door zoals gepland. Volgens de Amerikaanse overheid zal er een recordaantal vuurwerkpijlen worden afgeschoten, die ""de monumenten van d… [+685 chars]",,2026-07-06 17:59:01+00:00,random,,,
7b21255a9a07e504c363876fb8127609,2026-07-04T13:44:00Z,Heat Wave,hitte,businessam.be,nl,0.9,"Extreme Hitze stört den Unabhängigkeitstag: Feierlichkeiten in den USA wurden massenhaft abgesagt. Wichtige Erkenntnisse Aufgrund des extremen Wetters wurden zahlreiche Feierlichkeiten zum Unabhängigkeitstag in den Vereinigten Staaten abgesagt. Der Klimawandel führt dazu, dass diese extremen Wetterereignisse häufiger auftreten. Extreme Wetterbedingungen haben das Festival gestört…",Extreme hitte verstoort Onafhankelijkheidsdag: vieringen in VS massaal afgelast,Key takeaways Door het extreme weer zijn talrijke vieringen van Onafhankelijkheidsdag in de Verenigde Staten afgelast. Klimaatverandering zorgt ervoor dat die extreme weersomstandigheden steeds vaker voorkomen. Extreme weersomstandigheden hebben de festivitei…,"Extreme heat disrupts Independence Day: celebrations in the US canceled en masse. Key takeaways Due to the extreme weather, numerous Independence Day celebrations in the United States have been canceled. Climate change is making these extreme weather events more common. Extreme weather conditions have disrupted the festival…",Extremus calor Dies Libertatis dissolvit: celebrationes in US ob frequentes cassantur. Claves auferunt Ob nimiam tempestatem multae Dies Libertatis celebrationes in Civitatibus Foederatis Americae remissae sunt. Mutatio climatis haec extremae tempestatis eventus magis communis est faciens. Extremae tempestatum dies festos disiecerunt…,https://businessam.be/extreme-hitte-verstoort-onafhankelijkheidsdag-vieringen-in-vs-massaal-afgelast/,https://media.businessam.be/h_2.604731434475780394.jpg,,"Key takeaways
<ul><li>Door het extreme weer zijn talrijke vieringen van Onafhankelijkheidsdag in de Verenigde Staten afgelast.</li><li>Klimaatverandering zorgt ervoor dat die extreme weersomstandigh… [+2458 chars]",,2026-07-06 17:59:01+00:00,random,,,
24195da2b1b9c3120af646fd0d9bdce0,2026-07-04T14:32:00Z,Wildfire,bosbrand,businessam.be,nl,0.9,"Trump warnt am amerikanischen Unabhängigkeitstag vor dem Kommunismus. Wichtige Erkenntnisse Präsident Trump warnt davor, dass der Kommunismus die amerikanische Freiheit bedroht. Aufgrund der extremen Hitze werden entlang der gesamten Ostküste große Paraden und Jahrmärkte abgesagt. Katastrophale Waldbrände haben Tausende von Menschen verbrannt.",Trump waarschuwt voor communisme op Amerikaanse Onafhankelijkheidsdag,Key takeaways President Trump waarschuwt dat het communisme de Amerikaanse vrijheid bedreigt. Door extreme hitte worden grote optochten en kermissen langs de hele oostkust afgelast. Catastrofale bosbranden hebben in het westen van de Verenigde Staten duizende…,"Trump warns against communism on American Independence Day. Key takeaways President Trump warns that communism threatens American freedom. Due to extreme heat, major parades and fairs are being canceled along the entire east coast. Catastrophic wildfires have burned thousands of…","Trump monet contra communismum die Libertatis Americanae. Clavis takeaways Praeses Trump monet communismum periculum Americanum libertati esse. Ob nimium calorem, maiores pompae et nundinae per totam oram orientalem eliduntur. Exitiale wildfires milia ...",https://businessam.be/trump-waarschuwt-voor-communisme-op-amerikaanse-onafhankelijkheidsdag/,https://media.businessam.be/Donald-Trump-juni-2026-1.jpg,,"Key takeaways
<ul><li>President Trump waarschuwt dat het communisme de Amerikaanse vrijheid bedreigt.</li><li>Door extreme hitte worden grote optochten en kermissen langs de hele oostkust afgelast.<… [+1756 chars]",,2026-07-06 17:59:01+00:00,random,,,
d87d55a17cd6e6b0780e126c01dd1b8a,2026-07-04T15:11:50Z,Wildfire,bosbrand,www.vrt.be,nl,0.9,"Spanische Feuerwehr bekämpft Waldbrand an der Costa Brava, 2 Schwerverletzte in Portugal. LIVE Im Süden Europas herrscht eine beispiellose Hitzewelle und derzeit wüten mehrere Wald- und Naturbrände. Verfolgen Sie alle Updates zu den Waldbränden in diesem Live-Blog.","Spaanse brandweer strijdt tegen bosbrand aan Costa Brava, 2 zwaargewonden in Portugal",LIVE In het zuiden van Europa heerst een ongeziene hitte(golf) en woeden intussen verschillende bos- en natuurbranden. Volg alle updates over de bosbranden in deze liveblog.,"Spanish fire brigade battles forest fire on Costa Brava, 2 seriously injured in Portugal. LIVE There is an unprecedented heat wave in the south of Europe and several forest and nature fires are currently raging. Follow all updates about the forest fires in this live blog.","Ignis Hispaniensis LEGIO proelia silvae in Costa Brava incenderunt, 2 graviter laesi in Portugallia. LIVE Est inauditus calor fluctus in Europa australi et plures silvae et ignes naturae nunc furentes sunt. Sequere omnes updates de incendiis silvestribus in hoc diario vivo.",https://www.vrt.be/vrtnws/nl/liveblog/spaanse-brandweer-strijdt-tegen-bosbrand-aan-costa-brava-2-zwaa~1783176592077/,https://images.vrt.be/vrtnws_share/2026/07/04/33417347-fb7e-4e50-b176-94e58765d0c9.jpg,,"Er woedt een hevige brand in La Bisbal d'Empordà, een gemeente in de provincie Girona in Spanje. Dat is te zien op beelden van de Vlaamse Charlotte, die op vakantie is in Torre Valentina in Calogne a… [+500 chars]",,2026-07-06 17:59:01+00:00,random,,,
1fb3b4618553b7ccd3a60821465e3208,2026-07-05T00:27:08Z,Heat Wave,hitte,www.nrc.nl,nl,0.9,"Mbappés Elfmeter führt Frankreich am starken Paraguay vorbei ins Viertelfinale. Frankreich hat sich in der Nacht von Samstag auf Sonntag zum vierten Mal in Folge für das Viertelfinale qualifiziert. Das Land gewann dank eines Elfmeters von Kylian Mbappé mit 1:0 gegen Paraguay. Es war ein Spiel, das von der Hitze dominiert wurde (38 Grad…)",Strafschop van Mbappé loodst Frankrijk langs taai Paraguay naar kwartfinales,Frankrijk heeft zich in de nacht van zaterdag op zondag voor het vierde WK op rij geplaatst voor de kwartfinales. Het land won door een benutte strafschop van Kylian Mbappé met 1-0 van Paraguay. Het was een wedstrijd die werd gedomineerd door de hitte (38 gra…,Mbappé's penalty guides France past tough Paraguay to the quarter-finals. France qualified for the quarter-finals for the fourth World Cup in a row on the night from Saturday to Sunday. The country won 1-0 against Paraguay thanks to a penalty from Kylian Mbappé. It was a match dominated by the heat (38 degrees…,Mbappé poena Franciae praeteritae lentae Paraguay ad quartas finales ducit. Gallia aptissima est quadrantis finales in ordine ad quartum Calicem Mundi in nocte a die Sabbati ad Dominicam. Patria 1-0 contra Paraguayam ad poenam egit ab Kylian Mbappé. Par erat calor dominatus (38 gradus…,https://www.nrc.nl/nieuws/2026/07/05/strafschop-van-mbappe-loodst-frankrijk-langs-paraguay-naar-kwartfinales-a4931815,https://images.nrc.nl/6ZsWut8ZfDyJc8eBBI1QFkCmcQw=/1200x627/smart/filters:no_upscale()/s3/static.nrc.nl/wp-content/uploads/2026/07/05021939/ANP-562819931.jpg,,Frankrijk heeft zich in de nacht van zaterdag op zondag voor het vierde WK op rij geplaatst voor de kwartfinales. Het land won door een benutte strafschop van Kylian Mbappé met 1-0 van Paraguay. Het … [+2856 chars],,2026-07-06 17:59:01+00:00,random,,,
